,loss,accuracy,val_loss,val_accuracy
59,0.5106047987937927,0.7419718503952026,0.5081501603126526,0.7394121289253235
60,0.5106322169303894,0.7420246005058289,0.5080992579460144,0.7432417273521423
61,0.510599672794342,0.7422534227371216,0.5079267621040344,0.7390938401222229
62,0.5105634927749634,0.7415581941604614,0.5081916451454163,0.7416297793388367
63,0.5105605125427246,0.7425790429115295,0.5096338987350464,0.7457160949707031
64,0.5107499361038208,0.7423590421676636,0.5080036520957947,0.7392170429229736
65,0.5101919770240784,0.7417342066764832,0.508182942867279,0.7429747581481934
66,0.5103186368942261,0.742099404335022,0.5099264979362488,0.7455723285675049
67,0.5103350281715393,0.7419146299362183,0.5085188746452332,0.7420302033424377
68,0.5104973912239075,0.7421302199363708,0.5079919099807739,0.7423484921455383
69,0.5104438066482544,0.7420026063919067,0.5082752108573914,0.7397201061248779
70,0.5104028582572937,0.7423018217086792,0.5083739161491394,0.7436215877532959
71,0.5103743076324463,0.7420026063919067,0.5079007744789124,0.7422252893447876
72,0.5104534029960632,0.7416638135910034,0.5093974471092224,0.7455620765686035
73,0.5103749632835388,0.7420202493667603,0.5090038180351257,0.7371636033058167
74,0.5102919340133667,0.7423458099365234,0.5090288519859314,0.7436421513557434
75,0.5102280974388123,0.7424558401107788,0.5083041787147522,0.7419583201408386
76,0.5103402733802795,0.7424558401107788,0.5081267952919006,0.7387961149215698
77,0.5103190541267395,0.7422358393669128,0.5084342360496521,0.7389706373214722
78,0.5104044675827026,0.7423722147941589,0.5079216957092285,0.7404593229293823
79,0.5101466774940491,0.7424294352531433,0.5105800032615662,0.7458289861679077
80,0.510465681552887,0.7423150539398193,0.50832599401474,0.7430363893508911
81,0.5104853510856628,0.7416198253631592,0.5087775588035583,0.7448228597640991
82,0.5105493068695068,0.7421346306800842,0.5078508853912354,0.7416708469390869
83,0.5102632641792297,0.7422710061073303,0.5078928470611572,0.7409418821334839
84,0.5104624032974243,0.7421874403953552,0.508252739906311,0.7434881329536438
85,0.5102614760398865,0.742205023765564,0.5080329179763794,0.7425743341445923
86,0.5102811455726624,0.7423194646835327,0.5083430409431458,0.7437139749526978
87,0.5102114677429199,0.7417078018188477,0.508454442024231,0.7367221713066101
88,0.5103105902671814,0.7427286505699158,0.5082787871360779,0.743529200553894
89,0.5103467702865601,0.7424118518829346,0.5081885457038879,0.7430979609489441
90,0.5100556015968323,0.7425394654273987,0.5082013010978699,0.7434778809547424
91,0.5102063417434692,0.742469072341919,0.5093500018119812,0.7455825805664062
92,0.510246992111206,0.7422226071357727,0.5078270435333252,0.7415989637374878
93,0.5103806853294373,0.7420554161071777,0.5086486339569092,0.7447201609611511
94,0.5102394819259644,0.7421126365661621,0.5084850788116455,0.7406235933303833
95,0.5101942420005798,0.7423238158226013,0.5081982612609863,0.742338240146637
96,0.510187029838562,0.7421962022781372,0.5081438422203064,0.7409008145332336
97,0.5102352499961853,0.7427682876586914,0.5083366632461548,0.7437653541564941
98,0.5100298523902893,0.7423898577690125,0.5086495876312256,0.7443094849586487
99,0.5101804137229919,0.7423942685127258,0.5081319212913513,0.7413936257362366
