,loss,accuracy,val_loss,val_accuracy
0,0.8209325671195984,0.7007770538330078,0.5238631963729858,0.7387447357177734
1,0.5325495600700378,0.7384032607078552,0.5148655772209167,0.7440733313560486
2,0.5231030583381653,0.7383724451065063,0.5117937326431274,0.7449254989624023
3,0.5195909142494202,0.7390016913414001,0.5093770027160645,0.7433751821517944
4,0.5178584456443787,0.7396880984306335,0.5088054537773132,0.7419583201408386
5,0.5173467397689819,0.739578127861023,0.5091193318367004,0.7422971725463867
6,0.5161052942276001,0.7399961352348328,0.5094212889671326,0.745017945766449
7,0.5154201984405518,0.7397320866584778,0.5098234415054321,0.7452437877655029
8,0.5146670341491699,0.7400005459785461,0.5080400705337524,0.7418967485427856
9,0.5138300061225891,0.7404273748397827,0.508124053478241,0.7417735457420349
10,0.5138644576072693,0.7406957745552063,0.5112054944038391,0.7456236481666565
11,0.5139572620391846,0.7401721477508545,0.5095949172973633,0.7455518245697021
12,0.5128312706947327,0.740871787071228,0.5096858739852905,0.7456647157669067
13,0.513261616230011,0.7402821183204651,0.5079987645149231,0.7409418821334839
14,0.5126752257347107,0.7413073778152466,0.5083439946174622,0.7435805201530457
15,0.512681782245636,0.7410301566123962,0.5083383321762085,0.7422663569450378
16,0.5123714208602905,0.7415450215339661,0.5078852772712708,0.7409932613372803
17,0.5123233199119568,0.740818977355957,0.5079941153526306,0.7417735457420349
18,0.5114775896072388,0.7417870163917542,0.5081841945648193,0.7391759753227234
19,0.5115516185760498,0.7420334219932556,0.5085893273353577,0.7444943189620972
20,0.5119585394859314,0.741038978099823,0.5079249739646912,0.7401718497276306
21,0.5113999843597412,0.7418574094772339,0.5081251263618469,0.7422971725463867
22,0.5115041732788086,0.7411490082740784,0.5106015205383301,0.7456750273704529
23,0.5114900469779968,0.7411577701568604,0.5080863237380981,0.7417837977409363
24,0.5117241144180298,0.7410213947296143,0.5082759857177734,0.7436215877532959
25,0.5114134550094604,0.7414525747299194,0.5082637667655945,0.7435702681541443
26,0.511125385761261,0.7418970465660095,0.5085857510566711,0.7367221713066101
27,0.5113228559494019,0.7411006093025208,0.5081415176391602,0.7432211637496948
28,0.5111311078071594,0.7414745688438416,0.510182797908783,0.7454491257667542
